employee_id,first_name,last_name,gender,region,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime_bonus,birthdate,termination_date
00-60104,William,Anderson,Male,Auckland,Manukau,2016-09-29,Sales,Sales Specialist,Master,73000.0,Satisfactory,Yes,1971-06-23,
00-70766,Laura,York,Female,Auckland,New Lynn,2019-09-05,Customer Service,Support Specialist,High School,58000.0,Good,No,1960-05-26,
00-62909,Brendon,Mortimer,Male,Wellington,Wellington City,2021-04-07,Marketing,Content Creator,High School,64000.0,Good,No,1982-10-14,
00-45955,Isabella,Fleming,Female,Auckland,Manukau,2019-09-09,Marketing,Content Creator,Bachelor,52000.0,Good,Yes,2001-06-25,
00-41361,Lucas,Andrew,Male,Auckland,Auckland City,2021-09-08,Finance,Accounts Payable Specialist,Bachelor,75000.0,Good,No,1982-06-15,
00-69866,James,O'Donnell,Male,Wellington,Lower Hutt,2023-10-20,IT,System Administrator,Master,67000.0,Needs Improvement,Yes,1970-06-27,
00-99692,Rosemary,Hughes,Female,Christchurch,Colombo Street,2017-02-11,Customer Service,Help Desk Technician,Bachelor,65000.0,Good,No,1983-09-14,
00-97127,Emily,Smith,Female,Auckland,Albany,2015-07-18,IT,IT Support Specialist,,59000.0,Good,No,1972-11-08,
00-94405,Logan,Prentice,Male,Wellington,Lower Hutt,2023-09-25,Marketing,Content Creator,High School,60000.0,Good,Yes,1965-07-26,
00-39805,Judith,Bird,Female,Auckland,Manukau,2023-06-01,IT,IT Support Specialist,Bachelor,55000.0,Excellent,No,1983-08-04,
00-92778,Nicholas,Page,Male,Wellington,Lower Hutt,2025-09-26,Marketing,Content Creator,Bachelor,58000.0,Good,Yes,2003-05-25,
00-26666,Helen,Kerr,Female,Christchurch,Cathedral Square,2021-01-10,Customer Service,Support Specialist,High School,57000.0,Satisfactory,No,1987-09-24,
00-64914,Gabrielle,Burton,Female,Christchurch,Cathedral Square,2025-12-24,Operations,Inventory Specialist,High School,54000.0,Good,No,2001-08-26,
00-31388,Brett,Boniface,Male,Auckland,Auckland City,2024-10-10,Operations,Inventory Specialist,Bachelor,68000.0,Good,No,1999-06-04,
00-91729,George,Turner,Male,Auckland,Manukau,2018-06-26,Sales,Sales Representative,Bachelor,65000.0,Good,Yes,1972-08-24,
00-50270,Kerry,Reardon,Male,Christchurch,Colombo Street,2023-05-16,Marketing,Marketing Coordinator,Bachelor,65000.0,Good,Yes,1989-12-12,
00-21526,Jocelyn,Sullivan,Female,Christchurch,Colombo Street,2023-09-28,IT,Software Developer,Bachelor,80000.0,Excellent,No,1985-01-01,
00-46336,Anthony,  Ford  ,Male,Auckland,Albany,2021-01-18,Finance,Accounts Payable Specialist,Bachelor,68000.0,Satisfactory,No,1970-08-06,
00-62618,Brenda,Gledhill,Female,Wellington,Lower Hutt,2016-11-25,Sales,Sales Consultant,Master,79000.0,Good,Yes,1998-08-03,
00-46178,Brendon,Larsen,Male,Auckland,Auckland City,2016-11-06,Operations,Logistics Coordinator,Bachelor,67000.0,Good,No,1988-02-09,
00-90850,Hana,Bell,Female,Auckland,  Auckland City  ,2025-04-05,Marketing,SEO Specialist,High School,57000.0,Satisfactory,No,1960-08-17,
00-98604,Lily,Pickering,Female,Christchurch,Colombo Street,2024-05-08,IT,IT Support Specialist,High School,56000.0,Good,No,2003-07-01,
00-87080,Victoria,Higgins,Female,Wellington,Porirua,2022-04-01,IT,Software Developer,Bachelor,94000.0,Good,No,1963-09-06,
00-75601,Michael,McNabb,Male,Auckland,Manukau,2016-03-13,Sales,Sales Representative,Bachelor,64000.0,Good,No,1977-05-23,
00-60978,Joanne,Spencer,Female,Auckland,Manukau,2023-01-12,IT,System Administrator,Bachelor,86000.0,Good,No,1984-10-22,
00-95036,Stephen,Drake,Male,Auckland,Albany,2020-06-23,Customer Service,Support Specialist,Bachelor,57000.0,Good,Yes,2002-05-04,
00-39967,Jake,Gibbons,Male,Auckland,Manukau,2016-09-30,Sales,Sales Specialist,PhD,79000.0,Excellent,No,1987-10-24,
00-75361,Emma,Reid,Female,Auckland,Albany,2019-10-01,Sales,Sales Specialist,PhD,92000.0,Good,No,1981-12-06,
00-22905,Angela,Dawick,Female,Wellington,Lower Hutt,2019-02-09,Customer Service,Customer Service Representative,High School,,Good,No,1989-06-11,
00-70383,Lachlan,Porter,Male,Christchurch,Cathedral Square,2017-05-23,Marketing,Marketing Coordinator,Bachelor,74000.0,Good,No,1963-01-25,
00-52508,Julie,Webb,Female,Christchurch,Cathedral Square,2022-04-12,Operations,Inventory Specialist,High School,63000.0,Good,No,1987-04-22,
00-28850,Kathryn,Jellyman,Female,Wellington,porirua,2020-09-05,Sales,Sales Specialist,Master,65000.0,Good,Yes,1979-12-19,
00-99053,Jake,Davies,Male,Auckland,Albany,2017-06-02,IT,IT Support Specialist,Bachelor,59000.0,Good,Yes,2002-06-27,
00-43734,Helen,Reynolds,Female,Christchurch,  Cathedral Square  ,2023-11-25,Marketing,SEO Specialist,Bachelor,61000.0,Satisfactory,No,1986-01-21,
00-62748,Christina,Holland,Female,Christchurch,Cathedral Square,2023-09-19,Sales,Sales Specialist,Bachelor,81000.0,Good,No,1971-06-14,
00-90843,Gemma,Newton,Female,Christchurch,Cathedral Square,2024-08-26,Customer Service,Support Specialist,High School,63000.0,Excellent,No,1965-10-16,
00-22537,Mikayla,Bradley,Female,Auckland,Auckland City,2025-05-02,Customer Service,Help Desk Technician,High School,71000.0,Good,No,1992-08-29,
00-35989,Geoffrey,Campbell,Male,Wellington,Wellington City,2017-03-13,Sales,Sales Consultant,Master,74000.0,Satisfactory,No,1974-02-10,
00-30483,Cameron,Richards,Male,Auckland,Auckland City,2024-05-30,Finance,Accountant,Bachelor,69000.0,Needs Improvement,No,1974-08-09,
00-83821,Caroline,Pedersen,Female,Auckland,New Lynn,2023-05-30,Operations,Inventory Specialist,High School,53000.0,Good,No,1987-05-30,
00-10365,Joseph,Grant,Male,Auckland,New Lynn,2019-07-28,Customer Service,Help Desk Technician,Bachelor,78000.0,Excellent,No,2001-05-10,
00-85028,  Melanie  ,Pike,Female,Wellington,Wellington City,2024-03-08,Operations,Inventory Specialist,High School,57000.0,Satisfactory,Yes,2003-01-19,
00-14376,Joseph,Barrett,Male,Wellington,Wellington City,2017-02-24,Customer Service,Customer Service Representative,High School,64000.0,Excellent,No,1990-12-26,
00-26049,Scott,Edwards,Male,Auckland,Albany,2017-08-29,Marketing,SEO Specialist,Bachelor,89000.0,Excellent,Yes,1966-05-12,
00-46419,Isabella,Taylor,Female,Wellington,Wellington City,2017-01-04,Operations,Logistics Coordinator,Bachelor,60000.0,Satisfactory,No,1971-09-14,
00-65515,Courtney,  Fuller  ,Female,Auckland,Albany,2023-05-30,Sales,Sales Representative,Bachelor,76000.0,Satisfactory,No,1988-01-21,
00-35041,Kayla,Buick,Female,Christchurch,Colombo Street,2017-07-12,Marketing,SEO Specialist,Bachelor,72000.0,Good,No,1996-03-18,
00-28305,Kathryn,Sinclair,Female,Christchurch,Cathedral Square,2018-10-03,Sales,Sales Specialist,Master,91000.0,Good,No,1970-05-22,
00-93105,Kathleen,Wallis,Female,Auckland,Auckland City,2019-02-02,Operations,Inventory Specialist,High School,59000.0,Satisfactory,No,1991-08-25,
00-75989,Rosemary,Rose,Female,Auckland,Auckland City,2023-03-27,Operations,Logistics Coordinator,Bachelor,58000.0,Good,Yes,1983-09-25,
00-51796,Edward,Morrison,Male,Christchurch,Cathedral Square,2023-07-28,Operations,Logistics Coordinator,Bachelor,69000.0,Satisfactory,No,1970-05-06,
00-33629,Richard,McKay,Male,Christchurch,Colombo Street,2022-08-08,Sales,Sales Representative,Bachelor,59000.0,Satisfactory,No,1978-02-24,
00-16896,Reuben,Hudson,Male,Auckland,Auckland City,2025-08-02,Sales,Sales Specialist,PhD,55000.0,Satisfactory,Yes,1992-02-07,
00-21382,Malcolm,Buchanan,Male,Wellington,  Wellington City  ,2024-04-14,Operations,Operations Analyst,Master,61000.0,Good,No,2002-11-14,
00-85031,Sara,Stone,Female,Christchurch,Cathedral Square,2018-05-23,Operations,Logistics Coordinator,Bachelor,56000.0,Good,Yes,1980-10-01,
00-22994,Phillip,Douglas,Male,Wellington,Wellington City,2019-10-23,IT,Software Developer,Bachelor,104000.0,Excellent,No,1984-10-08,
00-19104,Levi,O'Connell,Male,Christchurch,Cathedral Square,2020-06-14,Operations,Logistics Coordinator,Bachelor,64000.0,Satisfactory,No,1973-12-19,
00-45214,Sarah,Harris,Female,Christchurch,Cathedral Square,2019-10-19,Finance,Accounts Payable Specialist,Bachelor,57000.0,Good,Yes,1976-07-15,
00-77596,Sophie,Parker,Female,Auckland,new lynn,2019-01-13,Sales,Sales Representative,Bachelor,63000.0,Good,No,1993-01-13,
00-38884,  Holly  ,Ferguson,Female,Wellington,Wellington City,2020-11-13,Operations,Inventory Specialist,Bachelor,55000.0,Good,No,1999-09-19,
00-56059,Shirley,Thompson,Female,Auckland,Albany,2024-02-15,Finance,Financial Analyst,Master,110000.0,Good,No,1977-07-09,
00-77767,David,Stone,Male,Auckland,New Lynn,2018-11-11,Customer Service,Customer Service Representative,High School,60000.0,Satisfactory,Yes,2004-06-20,
00-67675,Natasha,Drake,Female,Auckland,Albany,2022-12-01,Customer Service,Help Desk Technician,High School,69000.0,Good,No,1988-10-19,
00-53186,Michael,Dean,Male,Auckland,Auckland City,2022-03-06,Customer Service,Support Specialist,High School,60000.0,Satisfactory,No,1980-02-11,
00-25459,Riley,Dunn,Female,Christchurch,Colombo Street,2022-11-12,Customer Service,Support Specialist,Bachelor,68000.0,Satisfactory,No,1960-10-21,
00-33240,Angela,Wood,Female,Auckland,Manukau,2023-05-17,Operations,Inventory Specialist,High School,62000.0,Good,Yes,1997-04-02,
00-48264,Mackenzie,bartlett,Female,Wellington,Lower Hutt,2017-03-07,Operations,Logistics Coordinator,Bachelor,55000.0,Excellent,No,2003-08-16,
00-34884,Owen,Marshall,Male,Christchurch,Cathedral Square,2015-04-23,Marketing,Marketing Coordinator,Bachelor,63000.0,Satisfactory,No,1997-04-22,
00-94003,Wayne,Osborne,Male,Christchurch,  Cathedral Square  ,2018-07-19,Sales,Sales Representative,Bachelor,68000.0,Good,Yes,1999-12-08,
00-88522,Morgan,Skinner,Female,Wellington,  Wellington City  ,2025-02-06,Finance,Accountant,Bachelor,65000.0,Satisfactory,No,2004-05-17,
00-49209,Rachael,Martin,Female,Auckland,Albany,2023-06-09,Finance,Financial Analyst,PhD,79000.0,Satisfactory,No,1971-04-07,
00-88622,miriama,Aldridge,Female,Auckland,New Lynn,2024-12-02,Operations,Inventory Specialist,High School,66000.0,Satisfactory,No,1981-06-06,
00-38618,Oliver,Coley,Male,Christchurch,Cathedral Square,2018-02-21,Customer Service,Customer Service Representative,High School,55000.0,Satisfactory,No,2004-01-25,
00-39206,Nikita,Parker,Female,Christchurch,Cathedral Square,2020-11-17,Operations,Logistics Coordinator,Bachelor,58000.0,Good,No,1982-06-21,
00-65694,Sarah,Parker,Female,Auckland,Auckland City,2018-06-02,IT,Software Developer,Master,87000.0,Good,No,1974-09-16,
00-26668,Louise,  West  ,Female,Auckland,New Lynn,2017-04-15,Operations,Operations Analyst,Master,77000.0,Good,No,2000-02-03,
00-91249,Jan,Watts,Female,Auckland,New Lynn,2017-01-30,Sales,Sales Specialist,Bachelor,0.0,Good,Yes,1971-11-14,
00-72581,Stephen,Armstrong,Male,Auckland,Auckland City,2024-02-06,Customer Service,Help Desk Technician,High School,73000.0,Good,No,1988-04-21,
00-34851,Rachael,Jamieson,Female,Auckland,New Lynn,2025-09-27,Customer Service,Customer Service Manager,PhD,105000.0,Satisfactory,No,1975-09-05,
00-47256,Isaac,Webby,Male,Christchurch,Colombo Street,2023-07-09,Operations,Operations Manager,Bachelor,102000.0,Good,Yes,1976-12-29,
00-97441,Abigail,Patchett,Female,Christchurch,Cathedral Square,2024-10-27,Operations,Inventory Specialist,High School,64000.0,Good,No,1965-07-22,
00-84499,Benjamin,Hopkins,Male,Auckland,Albany,2024-06-27,Customer Service,Help Desk Technician,Bachelor,90000.0,Good,No,1972-06-23,
00-95411,Oliver,Bright,Male,Auckland,New Lynn,2024-11-26,Operations,Inventory Specialist,High School,65000.0,Good,No,1986-08-02,
00-19604,Kyle,Brown,Male,Auckland,New Lynn,2020-03-25,Finance,  Financial Analyst  ,PhD,84000.0,Good,Yes,1964-08-01,
00-50699,Sam,Eglinton,Male,Wellington,Lower Hutt,2018-07-12,Operations,Logistics Coordinator,Bachelor,64000.0,Good,No,1983-10-18,
00-83054,Sarah,Roberts,Female,Wellington,PORIRUA,2023-05-12,Operations,Logistics Coordinator,Bachelor,56000.0,Good,No,1968-10-17,
00-91153,Caitlin,Hayward,Female,Christchurch,Cathedral Square,2019-11-28,Customer Service,Support Specialist,High School,57000.0,Good,Yes,1983-03-11,
00-20673,Hamish,Fuller,Male,Auckland,Albany,2023-09-23,Operations,Logistics Coordinator,Bachelor,67000.0,Excellent,Yes,1994-01-23,
00-30637,Andrew,Pritchard,Male,Christchurch,Colombo Street,2022-09-01,HR,HR Assistant,High School,64000.0,Satisfactory,No,1998-06-23,
00-76268,John,North,Male,Auckland,New Lynn,2022-02-18,Sales,Sales Specialist,PhD,74000.0,Excellent,No,1997-07-26,
00-80400,Charlotte,McFarlane,Female,Auckland,Albany,2018-06-27,Operations,Inventory Specialist,Bachelor,65000.0,Good,No,1994-03-22,
00-45735,Vicki,Smith,Female,Auckland,Albany,2019-03-20,Marketing,Content Creator,Bachelor,59000.0,Satisfactory,Yes,1974-08-21,
00-63404,Suzanne,  Guard  ,Female,Auckland,Manukau,2017-12-09,Sales,Sales Consultant,Bachelor,91000.0,Satisfactory,Yes,1963-05-01,
00-16793,Charlotte,Satherley,Female,Wellington,Wellington City,2019-12-29,IT,Software Developer,Bachelor,77000.0,Good,No,1986-07-29,
00-41097,Benjamin,Willis,Male,Wellington,Wellington City,2022-05-20,Operations,LOGISTICS COORDINATOR,Bachelor,64000.0,Satisfactory,No,1967-02-14,
00-79919,Jade,Neal,Female,Christchurch,Colombo Street,2019-12-18,Finance,Financial Analyst,PhD,109000.0,Satisfactory,No,1962-12-03,
00-92656,Andrea,Robson,Female,Christchurch,Colombo Street,2021-08-31,IT,Software Developer,Bachelor,89000.0,Good,No,2001-11-05,
00-40767,Nicola,Jenkins,Female,Auckland,Manukau,2025-04-01,Sales,Sales Representative,Bachelor,79000.0,Good,No,1976-05-31,
00-36089,Ariana,Wilton,Female,Auckland,Albany,2022-02-06,Operations,Inventory Specialist,Bachelor,57000.0,Excellent,No,1996-10-25,
00-84339,Kate,Smith,Female,Christchurch,Cathedral Square,2018-02-21,Sales,Sales Representative,Bachelor,70000.0,Good,No,1978-10-24,
00-60900,Kenneth,Howard,Male,Auckland,Manukau,2024-06-21,Operations,Operations Analyst,Master,69000.0,Satisfactory,No,1984-11-22,
00-94199,Nicola,Smith,Female,Wellington,Lower Hutt,2017-11-14,Operations,Logistics Coordinator,Bachelor,51000.0,Good,No,2002-11-22,
00-41466,Shane,Campbell,Male,Auckland,New Lynn,2023-09-27,Sales,Sales Representative,Bachelor,81000.0,Satisfactory,No,2004-10-10,
00-22310,Ann,Stewart,Female,Auckland,Albany,2018-05-29,Operations,Inventory Specialist,High School,59000.0,Good,No,1998-05-21,
00-45222,Roger,Thompson,Male,Auckland,Albany,2022-02-10,Sales,Sales Consultant,Master,71000.0,Good,No,1996-01-12,
00-68903,Sophie,  Davies  ,Female,Wellington,Porirua,2020-02-23,Operations,Inventory Specialist,Bachelor,55000.0,Satisfactory,Yes,2002-07-03,
00-92598,Samantha,Gill,Female,Wellington,Porirua,2018-12-06,Operations,Inventory Specialist,Bachelor,67000.0,Good,No,1968-07-30,
00-30958,Tama,Stewart,Male,Auckland,Manukau,2015-02-25,IT,Software Developer,Bachelor,108000.0,Satisfactory,No,1986-07-19,
00-84807,Lisa,Brown,Female,Auckland,Albany,2022-08-26,Sales,Sales Specialist,Bachelor,73000.0,Good,Yes,1960-12-01,
00-39154,Jeremy,Satherley,Male,Wellington,Wellington City,2025-10-08,Finance,Financial Analyst,Bachelor,82000.0,Good,No,1997-09-29,
00-31410,Poppy,MacDonald,Female,Christchurch,Cathedral Square,2017-12-24,HR,HR Manager,Master,127000.0,Good,No,1975-09-20,
00-95056,Natasha,Perry,Female,Auckland,Albany,2020-11-29,Operations,Logistics Coordinator,Bachelor,62000.0,Good,No,1976-01-09,
00-66148,Susan,Reid,Female,Christchurch,Cathedral Square,2022-02-24,Operations,Operations Analyst,Master,62000.0,Satisfactory,No,1972-12-26,
00-52290,Lynda,Wratt,Female,Auckland,Auckland City,2019-05-30,Operations,Inventory Specialist,Bachelor,58000.0,Good,No,1994-09-04,
00-78652,Jason,Clarke,Male,Christchurch,Cathedral Square,2020-11-03,Sales,Sales Representative,Bachelor,71000.0,Excellent,No,1968-02-23,
00-79374,Edward,Martin,Male,Christchurch,Colombo Street,2019-02-02,Customer Service,Help Desk Technician,High School,63000.0,Good,No,1976-04-14,
00-15927,Mathew,Parker,Male,Auckland,New Lynn,2023-10-08,Operations,Logistics Coordinator,Bachelor,72000.0,Excellent,No,1984-08-09,
00-82776,Rebecca,Stratford,Female,Auckland,New Lynn,2018-09-26,IT,IT Support Specialist,High School,58000.0,Excellent,No,1962-11-08,
00-54142,Scott,Smith,Male,Auckland,Manukau,2021-12-07,Operations,Inventory Specialist,Bachelor,67000.0,Good,Yes,1985-07-04,
00-12301,Kelvin,Johnston,Male,Auckland,Auckland City,2020-07-16,Customer Service,Customer Service Representative,High School,56000.0,Good,No,1992-09-11,
00-75648,Jasmine,McDonald,Female,Wellington,Porirua,2020-09-07,Customer Service,Help Desk Technician,High School,62000.0,Satisfactory,Yes,1983-11-15,
00-70194,Steven,Taylor,Male,Auckland,Auckland City,2019-04-03,Operations,Inventory Specialist,High School,67000.0,Good,No,1979-05-10,
00-29225,Brent,Cresswell,Male,Auckland,Auckland City,2024-07-13,,Sales Consultant,PhD,92000.0,Satisfactory,Yes,1996-02-15,
00-99038,Ann,Collis,Female,Wellington,Porirua,2023-12-12,Operations,Operations Manager,Bachelor,89000.0,Good,No,1997-05-19,
00-81387,Mikaere,McManaway,Male,Auckland,Albany,2020-12-28,Sales,Sales Consultant,PhD,79000.0,Good,No,1991-11-18,
00-77073,Janine,oliver,Female,Auckland,New Lynn,2020-11-21,Sales,Sales Specialist,Master,70000.0,Needs Improvement,No,2002-01-22,
00-80781,Ian,Sutton,Male,Wellington,Lower Hutt,2020-09-22,IT,System Administrator,Master,95000.0,Good,Yes,1988-03-09,
00-89520,John,Hansen,Male,Auckland,New Lynn,2024-10-26,Operations,Inventory Specialist,High School,60000.0,Good,No,1992-07-24,
00-73810,  Lucy  ,Williams,Female,Auckland,Manukau,2020-01-06,Sales,Sales Representative,Bachelor,62000.0,Needs Improvement,No,2001-08-25,
00-46720,Amy,Allen,Female,Auckland,Manukau,2018-01-24,Customer Service,Customer Sdrvice Representative,High School,61000.0,Needs Improvement,Yes,1989-11-15,
00-92285,James,Jarvis,Male,Auckland,  Albany  ,2023-04-22,Sales,Sales Manager,Master,111000.0,Satisfactory,No,1989-11-07,
00-40395,Katrina,Hills,Female,Christchurch,Cathedral Square,2023-06-11,Sales,Sales Specialist,Master,75000.0,Good,Yes,1980-10-23,
00-67564,Jennifer,Grant,Female,Auckland,New Lynn,2017-09-06,Customer Service,Customer Service Representative,High School,58000.0,Needs Improvement,No,1998-08-19,
00-43330,Matthew,Wilkinson,Male,Christchurch,  Cathedral Square  ,2020-04-17,Operations,Logistics Coordinator,Bachelor,59000.0,Good,No,1994-02-07,
00-65665,Ben,Thompson,Male,Wellington,Wellington City,2016-12-23,Operations,Logistics Coordinator,Bachelor,76000.0,Good,No,1972-03-01,
00-83721,Ronald,Cameron,Male,Wellington,Wellington City,2017-07-28,Customer Service,Support Specialist,High School,68000.0,Good,Yes,1983-04-11,
00-34532,Mark,Webb,Male,Auckland,New Lynn,2017-10-24,Operations,Inventory Specialist,Bachelor,64000.0,Good,No,1985-04-14,
00-87120,Natalie,Muir,Female,Auckland,Albany,2020-01-26,IT,IT Support Specialist,Bachelor,66000.0,Excellent,No,1981-05-16,
00-55935,Joanne,Lewis,Female,Wellington,Wellington City,2016-11-24,Operations,  Operations Analyst  ,Master,82000.0,Satisfactory,No,2000-07-26,
00-56663,Elizabeth,Green,Female,Wellington,Wellington City,2021-12-26,Sales,Sales Consultant,Bachelor,67000.0,Satisfactory,No,1962-06-11,
00-82001,John,Nicholson,Male,Auckland,Albany,2019-08-25,Operations,Inventory Specialist,Bachelor,64000.0,Excellent,Yes,1964-07-14,
00-77771,Michelle,Taylor,Female,Wellington,Wellington City,2020-09-12,Sales,Sales Representative,Bachelor,72000.0,Excellent,No,1997-07-16,
00-41877,Brian,Hoare,Male,Christchurch,Colombo Street,2017-10-02,IT,IT Support Specialist,Bachelor,71000.0,Good,Yes,1982-11-23,
00-65475,Alexandra,Martin,Female,Wellington,Lower Hutt,2018-07-12,Operations,Inventory Specialist,Bachelor,51000.0,Satisfactory,Yes,2003-07-06,
00-35590,Kim,Mudgway,Female,Auckland,auckland city,2016-10-31,Operations,Logistics Coordinator,Bachelor,67000.0,Satisfactory,Yes,1973-12-15,
00-62664,Declan,Booth,Male,Wellington,Porirua,2019-05-25,Marketing,  Marketing Manager  ,Bachelor,88000.0,Satisfactory,Yes,1971-06-26,
00-19899,richard,Jackson,Male,Auckland,Albany,2017-04-15,Operations,Logistics Coordinatof,Bachelor,67000.0,Good,Yes,1997-11-05,
